analysis_set,template,condition,layer,mean_final_token_entity_attention,mean_final_token_entity_contribution_norm
all_100,dialogue,early_5_7,8,0.0013164286414394156,0.0891273670271039
all_100,dialogue,early_5_7,9,0.003368789912201464,0.4330297701060772
all_100,dialogue,early_5_7,10,0.005371856994461268,0.8247055679559707
all_100,dialogue,early_5_7,11,0.0023017856891965494,0.1793770472705364
all_100,dialogue,early_5_7,12,0.000798300601891242,0.05577936369925737
all_100,dialogue,early_5_7,13,0.002021176913403906,0.15055443156510592
all_100,dialogue,early_5_7,14,0.004004698448115959,0.4316334797441959
all_100,dialogue,early_5_7,15,0.0032270972640253606,0.21998717255890368
all_100,dialogue,early_5_7,16,0.006255985193420201,0.547776430696249
all_100,dialogue,early_5_7,17,0.0040749426861293615,0.24310879403725266
all_100,dialogue,early_5_7,18,0.0032518702335073615,0.200683006439358
all_100,dialogue,early_5_7,19,0.003502945725340396,0.2729038754850626
all_100,dialogue,early_5_7,20,0.006958073452115059,0.5510817301273346
all_100,dialogue,early_5_7,21,0.013495034805964678,1.304500026628375
all_100,dialogue,early_5_7,22,0.018235225172247738,2.638631504774094
all_100,dialogue,early_5_7,23,0.03236524791456759,6.874575990438461
all_100,dialogue,early_5_7,24,0.08108880678191781,22.737057900428773
all_100,dialogue,early_5_7,25,0.025318120885640383,15.944832236766816
all_100,dialogue,early_5_7,26,0.030119021302089096,12.374267444610595
all_100,dialogue,early_5_7,27,0.045020001009106636,16.753313794136048
all_100,dialogue,early_5_7,28,0.03899445909075439,12.788907783031464
all_100,dialogue,early_5_7,29,0.0576549581810832,35.99567823410034
all_100,dialogue,early_5_7,30,0.03770441962406039,40.65611068725586
all_100,dialogue,early_5_7,31,0.06120955273509025,54.73842433929443
all_100,dialogue,early_5_7,32,0.03328915146179497,64.34241654396057
all_100,dialogue,early_5_7,33,0.05797801831737161,81.67429256439209
all_100,dialogue,early_5_7,34,0.03357856310904026,73.56876829147339
all_100,dialogue,early_5_7,35,0.01906370426993817,10.254249691963196
all_100,dialogue,middle_12_14,0,0.010849305097945034,0.12727796129882335
all_100,dialogue,middle_12_14,1,0.007153511622454971,0.08595784671604634
all_100,dialogue,middle_12_14,2,0.010890324865467847,0.17432751424610615
all_100,dialogue,middle_12_14,3,0.015018636276945472,0.6236177475750446
all_100,dialogue,middle_12_14,4,0.005650283333379775,0.13670770153403283
all_100,dialogue,middle_12_14,5,0.002810246618464589,0.10388558890670538
all_100,dialogue,middle_12_14,6,0.003226325744763017,0.07374727658927441
all_100,dialogue,middle_12_14,7,0.0008385681849904359,0.03368955643847585
all_100,dialogue,middle_12_14,8,0.0013399927486898377,0.09074011143296958
all_100,dialogue,middle_12_14,9,0.0035037796187680215,0.4543112751841545
all_100,dialogue,middle_12_14,10,0.00546240613097325,0.8333535540103912
all_100,dialogue,middle_12_14,11,0.0023763233103090897,0.18389283664524556
all_100,dialogue,middle_12_14,12,0.0008312578775803559,0.05889452995732427
all_100,dialogue,middle_12_14,13,0.002133500766940415,0.15723512809723617
all_100,dialogue,middle_12_14,14,0.004075533174909651,0.43326643213629723
all_100,dialogue,middle_12_14,15,0.0032392132095992567,0.21560090608894825
all_100,dialogue,middle_12_14,16,0.006179290525615215,0.5411083956062793
all_100,dialogue,middle_12_14,17,0.003689759781700559,0.22079193525016308
all_100,dialogue,middle_12_14,18,0.0029706728510791435,0.17491438904777168
all_100,dialogue,middle_12_14,19,0.0033271214162232353,0.26071720458567144
all_100,dialogue,middle_12_14,20,0.0066698490543058144,0.521773631721735
all_100,dialogue,middle_12_14,21,0.012198032005690038,1.1688056450337172
all_100,dialogue,middle_12_14,22,0.01860245477873832,2.660658042728901
all_100,dialogue,middle_12_14,23,0.031294294791296126,6.5509785044193265
all_100,dialogue,middle_12_14,24,0.08274672390893102,23.28350803375244
all_100,dialogue,middle_12_14,25,0.025837343516759575,16.11099277496338
all_100,dialogue,middle_12_14,26,0.03051008832640946,12.846805875301362
all_100,dialogue,middle_12_14,27,0.044360559247434136,16.539995903968812
all_100,dialogue,middle_12_14,28,0.038388926386833194,12.25256406068802
all_100,dialogue,middle_12_14,29,0.05554150650277734,34.54355006217956
all_100,dialogue,middle_12_14,30,0.03700387666001916,39.55732559204102
all_100,dialogue,middle_12_14,31,0.059810577258467675,52.70631784439087
all_100,dialogue,middle_12_14,32,0.03257176104001701,62.54774654388428
all_100,dialogue,middle_12_14,33,0.056659648343920704,79.72121732711793
all_100,dialogue,middle_12_14,34,0.03308507683686912,72.28364057540894
all_100,dialogue,middle_12_14,35,0.019105002279393376,10.138262310028075
all_100,dialogue,later_middle_19_21,0,0.010849305097945034,0.12727796129882335
all_100,dialogue,later_middle_19_21,1,0.007153511622454971,0.08595784671604634
all_100,dialogue,later_middle_19_21,2,0.010890324865467847,0.17432751424610615
all_100,dialogue,later_middle_19_21,3,0.015018636276945472,0.6236177475750446
all_100,dialogue,later_middle_19_21,4,0.005650283333379775,0.13670770153403283
all_100,dialogue,later_middle_19_21,5,0.002810246618464589,0.10388558890670538
all_100,dialogue,later_middle_19_21,6,0.003226325744763017,0.07374727658927441
all_100,dialogue,later_middle_19_21,7,0.0008385681849904359,0.03368955643847585
all_100,dialogue,later_middle_19_21,8,0.0013399927486898377,0.09074011143296958
all_100,dialogue,later_middle_19_21,9,0.0035037796187680215,0.4543112751841545
all_100,dialogue,later_middle_19_21,10,0.00546240613097325,0.8333535540103912
all_100,dialogue,later_middle_19_21,11,0.0023763233103090897,0.18389283664524556
all_100,dialogue,later_middle_19_21,12,0.0008312578775803559,0.05889452995732427
all_100,dialogue,later_middle_19_21,13,0.002142786825133953,0.1574069045484066
all_100,dialogue,later_middle_19_21,14,0.004075909005478024,0.43189536541700363
all_100,dialogue,later_middle_19_21,15,0.0032994990004226567,0.222553141489625
all_100,dialogue,later_middle_19_21,16,0.006314885481260717,0.5487200418114662
all_100,dialogue,later_middle_19_21,17,0.0042813143943203616,0.2542653066292405
all_100,dialogue,later_middle_19_21,18,0.0033890091895591467,0.20759736359119416
all_100,dialogue,later_middle_19_21,19,0.0036775826709344985,0.28354314431548117
all_100,dialogue,later_middle_19_21,20,0.006977416680892929,0.5468162550032138
all_100,dialogue,later_middle_19_21,21,0.013497811755514703,1.260187296271324
all_100,dialogue,later_middle_19_21,22,0.018125113665591927,2.609518590271473
all_100,dialogue,later_middle_19_21,23,0.04356414512731135,9.733703482151032
all_100,dialogue,later_middle_19_21,24,0.09585245784372091,26.491750922203064
all_100,dialogue,later_middle_19_21,25,0.029414249882102013,19.630115275382995
all_100,dialogue,later_middle_19_21,26,0.033325356394052506,14.235505414009094
all_100,dialogue,later_middle_19_21,27,0.04563060499727726,16.850545959472655
all_100,dialogue,later_middle_19_21,28,0.043614384112879635,15.208181700706483
all_100,dialogue,later_middle_19_21,29,0.0633176932297647,38.50908344268799
all_100,dialogue,later_middle_19_21,30,0.03878281747922301,41.24010650634766
all_100,dialogue,later_middle_19_21,31,0.06669872868806123,58.53275590896607
all_100,dialogue,later_middle_19_21,32,0.03636802142485976,69.83579482078552
all_100,dialogue,later_middle_19_21,33,0.06286072600632905,87.4830415725708
all_100,dialogue,later_middle_19_21,34,0.035592270344495774,75.80905755996704
all_100,dialogue,later_middle_19_21,35,0.018611222538165748,9.831032304763793
all_100,dialogue,sparse_union,0,0.010849305097945034,0.12727796129882335
all_100,dialogue,sparse_union,1,0.007153511622454971,0.08595784671604634
all_100,dialogue,sparse_union,2,0.010890324865467847,0.17432751424610615
all_100,dialogue,sparse_union,3,0.015018636276945472,0.6236177475750446
all_100,dialogue,sparse_union,4,0.005650283333379775,0.13670770153403283
all_100,dialogue,sparse_union,5,0.002810246618464589,0.10388558890670538
all_100,dialogue,sparse_union,6,0.003216998621355742,0.07366851933300494
all_100,dialogue,sparse_union,7,0.0008352188533172012,0.03354317812249064
all_100,dialogue,sparse_union,8,0.0013164286414394156,0.0891273670271039
all_100,dialogue,sparse_union,9,0.003368789912201464,0.4330297701060772
all_100,dialogue,sparse_union,10,0.005371856994461268,0.8247055679559707
all_100,dialogue,sparse_union,11,0.0023017856891965494,0.1793770472705364
all_100,dialogue,sparse_union,12,0.000798300601891242,0.05577936369925737
all_100,dialogue,sparse_union,13,0.0020134676710586064,0.15045782700181007
all_100,dialogue,sparse_union,14,0.0039959831349551675,0.432343787252903
all_100,dialogue,sparse_union,15,0.0031692246696911753,0.21319555155932904
all_100,dialogue,sparse_union,16,0.006123351741116494,0.5402736096084118
all_100,dialogue,sparse_union,17,0.0034999769655405543,0.21053181447088717
all_100,dialogue,sparse_union,18,0.0028087593396776355,0.16553503666073083
all_100,dialogue,sparse_union,19,0.0031123697489965707,0.24625365100800992
all_100,dialogue,sparse_union,20,0.006289299993077293,0.4977369706332684
all_100,dialogue,sparse_union,21,0.01202273254690226,1.1791781729459763
all_100,dialogue,sparse_union,22,0.0164414299512282,2.3393840900063516
all_100,dialogue,sparse_union,23,0.05742139127105474,12.858570280075073
all_100,dialogue,sparse_union,24,0.11856899287551642,34.20113514900208
all_100,dialogue,sparse_union,25,0.033442461015656594,25.482193479537965
all_100,dialogue,sparse_union,26,0.030077355057001112,11.125120210647584
all_100,dialogue,sparse_union,27,0.04196498712524772,14.306527423858643
all_100,dialogue,sparse_union,28,0.04998681513592601,19.790617909431457
all_100,dialogue,sparse_union,29,0.07235818829387426,44.58693325042724
all_100,dialogue,sparse_union,30,0.04243229979649186,46.172843532562254
all_100,dialogue,sparse_union,31,0.08047433085739612,73.23165031433105
all_100,dialogue,sparse_union,32,0.04764235737733543,93.13932765007019
all_100,dialogue,sparse_union,33,0.07665043011307716,103.74400478363037
all_100,dialogue,sparse_union,34,0.043003704454749825,89.97212076187134
all_100,dialogue,sparse_union,35,0.016208865335211157,8.542681849002838
all_100,dialogue,late_negative_30_32,0,0.010849305097945034,0.12727796129882335
all_100,dialogue,late_negative_30_32,1,0.007153511622454971,0.08595784671604634
all_100,dialogue,late_negative_30_32,2,0.010890324865467847,0.17432751424610615
all_100,dialogue,late_negative_30_32,3,0.015018636276945472,0.6236177475750446
all_100,dialogue,late_negative_30_32,4,0.005650283333379775,0.13670770153403283
all_100,dialogue,late_negative_30_32,5,0.002810246618464589,0.10388558890670538
all_100,dialogue,late_negative_30_32,6,0.003226325744763017,0.07374727658927441
all_100,dialogue,late_negative_30_32,7,0.0008385681849904359,0.03368955643847585
all_100,dialogue,late_negative_30_32,8,0.0013399927486898377,0.09074011143296958
all_100,dialogue,late_negative_30_32,9,0.0035037796187680215,0.4543112751841545
all_100,dialogue,late_negative_30_32,10,0.00546240613097325,0.8333535540103912
all_100,dialogue,late_negative_30_32,11,0.0023763233103090897,0.18389283664524556
all_100,dialogue,late_negative_30_32,12,0.0008312578775803559,0.05889452995732427
all_100,dialogue,late_negative_30_32,13,0.002142786825133953,0.1574069045484066
all_100,dialogue,late_negative_30_32,14,0.004075909005478024,0.43189536541700363
all_100,dialogue,late_negative_30_32,15,0.0032994990004226567,0.222553141489625
all_100,dialogue,late_negative_30_32,16,0.006314885481260717,0.5487200418114662
all_100,dialogue,late_negative_30_32,17,0.0042813143943203616,0.2542653066292405
all_100,dialogue,late_negative_30_32,18,0.0033890091895591467,0.20759736359119416
all_100,dialogue,late_negative_30_32,19,0.0036775826709344985,0.28354314431548117
all_100,dialogue,late_negative_30_32,20,0.007107518223347142,0.554963049441576
all_100,dialogue,late_negative_30_32,21,0.013550982933375054,1.272299643009901
all_100,dialogue,late_negative_30_32,22,0.01918522019404918,2.7699939796328543
all_100,dialogue,late_negative_30_32,23,0.030324176168069244,6.4629540801048275
all_100,dialogue,late_negative_30_32,24,0.07655551835894585,20.98840497970581
all_100,dialogue,late_negative_30_32,25,0.024490118715912102,14.292219662666321
all_100,dialogue,late_negative_30_32,26,0.03177684708032757,14.029724915027618
all_100,dialogue,late_negative_30_32,27,0.04741791799664497,18.764668774604797
all_100,dialogue,late_negative_30_32,28,0.0375145784765482,11.681434350013733
all_100,dialogue,late_negative_30_32,29,0.05458485679700971,34.701846828460695
all_100,dialogue,late_negative_30_32,30,0.03569577286019921,37.819816493988036
all_100,dialogue,late_negative_30_32,31,0.056376114469021556,49.632030982971195
all_100,dialogue,late_negative_30_32,32,0.029665385857224464,56.81997662544251
all_100,dialogue,late_negative_30_32,33,0.053091812096536156,75.49021179199218
all_100,dialogue,late_negative_30_32,34,0.03122357953339815,69.05089323997498
all_100,dialogue,late_negative_30_32,35,0.019234308684244753,10.122969393730164
unseen_confirmatory,direct_fact,clean,0,0.010729433492172596,0.1315880557305591
unseen_confirmatory,direct_fact,clean,1,0.00649946772623374,0.09249192112407019
unseen_confirmatory,direct_fact,clean,2,0.008877111791069944,0.12287379783946414
unseen_confirmatory,direct_fact,clean,3,0.014058970775845092,0.6390456226329471
unseen_confirmatory,direct_fact,clean,4,0.005597782261712953,0.1641591880037341
unseen_confirmatory,direct_fact,clean,5,0.0029818049190717556,0.13754553867633953
unseen_confirmatory,direct_fact,clean,6,0.0035712157598111866,0.1327718521879856
unseen_confirmatory,direct_fact,clean,7,0.0012431153614712923,0.0926075144779197
unseen_confirmatory,direct_fact,clean,8,0.0022753214701836887,0.17630735646153606
unseen_confirmatory,direct_fact,clean,9,0.0038781448289058927,0.3360657837501792
unseen_confirmatory,direct_fact,clean,10,0.004930602884743103,0.5819244850860086
unseen_confirmatory,direct_fact,clean,11,0.0024860877053660534,0.13807150682564392
unseen_confirmatory,direct_fact,clean,12,0.0023036962578094804,0.19551867601829906
unseen_confirmatory,direct_fact,clean,13,0.0039916358641781955,0.19240304992295976
unseen_confirmatory,direct_fact,clean,14,0.0061288695961107,0.33535143403812895
unseen_confirmatory,direct_fact,clean,15,0.0024127837996063537,0.1952279117391553
unseen_confirmatory,direct_fact,clean,16,0.003394748767848711,0.19452687101655228
unseen_confirmatory,direct_fact,clean,17,0.0059300856339896835,0.3275340066919493
unseen_confirmatory,direct_fact,clean,18,0.009336996856037267,0.7360358858524367
